AccountID,CustomerID,AccountType,OpenDate,Status,BranchID,BalanceSnapshot,IFSCCode,AccountTier
4613,23703,Fixed Deposit,13-03-25,Active,84,482607.08,BKID0005651,Silver
4614,8992,Recurring Deposit,21-06-24,Closed,111,399502.14,BKID0003791,Gold
4615,19432,Fixed Deposit,12-10-24,Closed,20,258173.77,BKID0001333,Silver
4616,225,Current,19-09-24,Closed,117,20123.82,BKID0003389,Gold
4617,25020,Fixed Deposit,27-09-24,Closed,112,220842.28,BKID0006901,Gold
4618,5770,Current,14-12-24,Closed,62,29939.55,BKID0001852,Gold
4619,11357,Savings,05-10-24,Closed,129,383322.97,BKID0005682,Gold
4620,29203,Savings,21-06-24,Active,168,394400.78,BKID0005298,Platinum
4621,20078,Recurring Deposit,01-02-25,Active,168,259432.69,BKID0008598,Silver
4622,18748,Recurring Deposit,01-05-24,Closed,76,358467.24,BKID0004026,Silver
4623,17442,Current,16-08-24,Closed,171,171736.82,BKID0006490,Gold
4624,14912,Recurring Deposit,24-08-24,Active,91,158932.8,BKID0008956,Gold
4625,8590,Loan,26-09-24,Closed,180,424549.11,BKID0008067,Platinum
4626,27932,Fixed Deposit,05-06-24,Closed,109,150520.29,BKID0002852,Gold
4627,28660,Loan,23-04-24,Active,169,477836.54,BKID0004569,Platinum
4628,20996,Fixed Deposit,10-12-24,Active,145,59707.23,BKID0001818,Gold
4629,15386,Savings,28-11-24,Active,62,9523.61,BKID0007626,Gold
4630,21675,Fixed Deposit,28-11-24,Closed,169,65359.67,BKID0002117,Platinum
4631,1544,Recurring Deposit,30-03-25,Closed,71,62347.43,BKID0009269,Gold
4632,22439,Fixed Deposit,06-01-25,Closed,80,228535.58,BKID0001193,Gold
4633,29678,Current,03-12-24,Active,33,217082.59,BKID0003226,Platinum
4634,4983,Recurring Deposit,02-03-25,Closed,126,355401.36,BKID0004090,Silver
4635,19303,Loan,05-12-24,Active,100,137189.55,BKID0004886,Platinum
4636,19113,Savings,25-12-24,Closed,140,287761.14,BKID0001555,Silver
4637,19787,Savings,17-09-24,Closed,167,480369.62,BKID0003667,Silver
4638,6544,Savings,20-10-24,Closed,196,274372.75,BKID0005555,Gold
4639,4084,Recurring Deposit,02-06-24,Active,93,149123.49,BKID0007860,Gold
4640,1154,Loan,27-03-25,Closed,102,112636.08,BKID0005119,Silver
4641,24744,Fixed Deposit,16-10-24,Closed,56,200149.21,BKID0002066,Gold
4642,4308,Savings,19-09-24,Closed,16,125046.5,BKID0009353,Platinum
4643,14967,Loan,14-04-24,Closed,168,423760.89,BKID0003979,Silver
4644,20280,Savings,08-04-24,Active,97,31973.45,BKID0001571,Gold
4645,11600,Recurring Deposit,13-07-24,Active,125,446765.69,BKID0002635,Silver
4646,17897,Loan,04-09-24,Closed,38,270382.19,BKID0004647,Platinum
4647,746,Fixed Deposit,16-12-24,Active,85,200408.03,BKID0004349,Gold
4648,7017,Savings,24-04-24,Active,106,182075.1,BKID0001836,Silver
4649,3030,Current,06-07-24,Active,163,358143.56,BKID0006537,Silver
4650,2949,Recurring Deposit,18-08-24,Closed,74,400591.93,BKID0001482,Gold
4651,21127,Fixed Deposit,15-05-24,Active,182,12255.61,BKID0008927,Platinum
4652,22881,Current,04-12-24,Active,148,432225.46,BKID0006595,Silver
4653,15235,Current,05-07-24,Closed,129,125817.69,BKID0001963,Silver
4654,28070,Savings,07-06-24,Closed,84,140115.26,BKID0005812,Silver
4655,19655,Recurring Deposit,16-06-24,Closed,10,401193.65,BKID0007501,Platinum
4656,23624,Savings,03-06-24,Closed,12,30832.66,BKID0003496,Gold
4657,26076,Recurring Deposit,27-01-25,Active,112,245971.77,BKID0004956,Gold
4658,18636,Savings,19-10-24,Closed,40,110620.44,BKID0009498,Gold
4659,14003,Current,30-06-24,Closed,1,94663.52,BKID0002894,Silver
4660,1139,Current,30-03-25,Active,129,328098.75,BKID0004779,Platinum
4661,19154,Loan,26-06-24,Active,103,359700.78,BKID0005966,Gold
4662,27143,Recurring Deposit,08-08-24,Closed,10,293607.01,BKID0002879,Gold
4663,4643,Current,24-01-25,Closed,21,412042.8,BKID0003780,Gold
4664,20218,Fixed Deposit,27-08-24,Closed,165,438176.42,BKID0005675,Gold
4665,10471,Savings,07-11-24,Active,102,443466.87,BKID0006108,Silver
4666,21566,Current,08-08-24,Active,172,303084.22,BKID0002825,Gold
4667,6502,Loan,20-08-24,Closed,74,76419.77,BKID0009309,Gold
4668,17652,Loan,21-11-24,Active,30,3314.89,BKID0009197,Silver
4669,14231,Recurring Deposit,03-08-24,Closed,84,370363.43,BKID0006359,Silver
4670,21817,Savings,06-02-25,Active,16,81743.06,BKID0005607,Silver
4671,10800,Recurring Deposit,06-12-24,Closed,47,196710.47,BKID0004621,Silver
4672,26822,Recurring Deposit,14-01-25,Closed,66,418100.03,BKID0004755,Platinum
4673,11092,Savings,11-03-25,Active,24,471709.07,BKID0008427,Silver
4674,27338,Fixed Deposit,13-02-25,Closed,30,403752.49,BKID0004560,Platinum
4675,5092,Fixed Deposit,04-08-24,Active,10,143624.42,BKID0006508,Silver
4676,15020,Recurring Deposit,31-10-24,Active,87,418405.73,BKID0001720,Silver
4677,1208,Recurring Deposit,04-06-24,Closed,38,280297.67,BKID0001454,Platinum
4678,21795,Recurring Deposit,29-12-24,Active,156,467733.17,BKID0006492,Gold
4679,28136,Current,25-04-24,Active,176,215949.34,BKID0005003,Silver
4680,6531,Recurring Deposit,09-01-25,Active,88,214903.13,BKID0001461,Gold
4681,384,Fixed Deposit,12-02-25,Active,56,274215.7,BKID0004014,Platinum
4682,4312,Fixed Deposit,01-09-24,Active,79,144377.77,BKID0009293,Gold
4683,15809,Savings,02-10-24,Active,48,29983.89,BKID0007569,Platinum
4684,27088,Recurring Deposit,28-07-24,Active,129,243935.55,BKID0002016,Silver
4685,11966,Fixed Deposit,17-08-24,Closed,20,3739.52,BKID0001487,Platinum
4686,1966,Current,01-07-24,Active,1,179127.81,BKID0008196,Platinum
4687,9003,Recurring Deposit,19-06-24,Active,96,330361.66,BKID0002900,Silver
4688,21184,Loan,11-05-24,Closed,68,152391.11,BKID0006843,Silver
4689,18500,Fixed Deposit,19-02-25,Closed,188,238143.87,BKID0006716,Gold
4690,9870,Fixed Deposit,15-01-25,Active,43,430316.09,BKID0002608,Gold
4691,29212,Recurring Deposit,06-04-24,Active,85,362075.1,BKID0002197,Platinum
4692,14252,Fixed Deposit,23-06-24,Closed,18,144935.18,BKID0009211,Platinum
4693,24586,Loan,09-11-24,Active,78,476727.11,BKID0006132,Gold
4694,2564,Loan,10-03-25,Active,137,326974.23,BKID0007950,Gold
4695,18973,Current,24-02-25,Closed,180,269270.27,BKID0005381,Platinum
4696,4371,Loan,20-04-24,Closed,174,341107.67,BKID0008646,Platinum
4697,23484,Loan,22-09-24,Active,34,393399.42,BKID0001649,Gold
4698,11459,Savings,21-11-24,Closed,198,334695.79,BKID0009706,Silver
4699,20917,Recurring Deposit,28-08-24,Closed,91,103129.45,BKID0001132,Platinum
4700,22027,Loan,07-08-24,Closed,198,212527.05,BKID0001196,Platinum
4701,13417,Current,21-03-25,Active,157,26326.63,BKID0006953,Gold
4702,28331,Fixed Deposit,12-07-24,Closed,127,170830.12,BKID0004613,Gold
4703,18663,Current,04-11-24,Closed,188,336316.34,BKID0001456,Gold
4704,4342,Savings,06-01-25,Active,160,369578.26,BKID0002663,Platinum
4705,29573,Recurring Deposit,28-10-24,Active,33,89816.68,BKID0009425,Gold
4706,10930,Recurring Deposit,07-02-25,Closed,171,136886.54,BKID0009179,Gold
4707,2707,Savings,04-04-24,Active,171,128942.55,BKID0007398,Silver
4708,9897,Current,09-09-24,Active,77,148265.64,BKID0004851,Silver
4709,16504,Fixed Deposit,06-11-24,Closed,31,68610.65,BKID0004710,Gold
4710,25159,Savings,23-04-24,Active,117,123372.21,BKID0007623,Silver
4711,1324,Recurring Deposit,20-10-24,Closed,41,373925.49,BKID0008986,Silver
4712,26788,Loan,08-10-24,Active,177,223904.48,BKID0002934,Silver
4713,21211,Fixed Deposit,24-12-24,Active,14,248845.84,BKID0008086,Silver
4714,9914,Recurring Deposit,30-11-24,Closed,130,431631.02,BKID0006850,Silver
4715,24888,Savings,25-01-25,Active,67,321973.34,BKID0009534,Gold
4716,455,Savings,04-12-24,Closed,12,407761.55,BKID0002983,Platinum
4717,29110,Fixed Deposit,05-12-24,Closed,171,167943.09,BKID0004741,Platinum
4718,29996,Current,28-03-25,Closed,102,255337.87,BKID0004606,Platinum
4719,22676,Savings,03-12-24,Active,64,131358.99,BKID0007745,Silver
4720,23331,Loan,28-10-24,Active,62,160134.96,BKID0002172,Gold
4721,3350,Savings,29-12-24,Closed,184,64648.84,BKID0006443,Platinum
4722,23455,Loan,10-07-24,Active,15,473331.8,BKID0008668,Silver
4723,12760,Savings,04-01-25,Closed,87,452519.79,BKID0003078,Gold
4724,29378,Recurring Deposit,21-11-24,Closed,106,302686.49,BKID0008591,Platinum
4725,7173,Loan,04-11-24,Closed,46,62933.59,BKID0007113,Platinum
4726,18480,Current,08-09-24,Closed,116,51943,BKID0007461,Platinum
4727,1037,Fixed Deposit,27-05-24,Closed,100,311417.86,BKID0009871,Platinum
4728,15370,Recurring Deposit,27-12-24,Active,116,71866.95,BKID0003266,Gold
4729,3484,Savings,02-02-25,Closed,72,283302.3,BKID0007571,Silver
4730,965,Loan,03-11-24,Closed,10,443667.32,BKID0005966,Gold
4731,13202,Loan,08-04-24,Active,167,430114.06,BKID0001977,Platinum
4732,3462,Current,25-05-24,Active,137,21542.63,BKID0008008,Platinum
4733,21747,Savings,23-07-24,Closed,36,52646.78,BKID0006920,Gold
4734,10820,Fixed Deposit,14-04-24,Closed,142,361537.05,BKID0009933,Platinum
4735,21988,Current,08-09-24,Closed,123,350000.86,BKID0006990,Silver
4736,5136,Recurring Deposit,26-04-24,Active,198,245028.06,BKID0006450,Silver
4737,18451,Recurring Deposit,11-03-25,Closed,166,463040.38,BKID0001031,Gold
4738,20507,Fixed Deposit,19-10-24,Active,146,266526.19,BKID0001518,Platinum
4739,9840,Savings,02-03-25,Active,86,322005.49,BKID0001014,Platinum
4740,19979,Fixed Deposit,25-01-25,Closed,109,344328.39,BKID0004989,Platinum
4741,20110,Current,19-10-24,Closed,19,175195.89,BKID0007345,Silver
4742,22829,Loan,18-04-24,Active,41,317550.5,BKID0007436,Gold
4743,18311,Current,10-12-24,Active,103,370336.63,BKID0008699,Gold
4744,2323,Loan,26-05-24,Active,78,13054.8,BKID0007635,Silver
4745,3270,Loan,23-09-24,Active,27,328113.13,BKID0008711,Silver
4746,6425,Current,27-04-24,Closed,29,42878.58,BKID0008521,Platinum
4747,7237,Current,04-11-24,Active,79,312955.79,BKID0001670,Platinum
4748,26730,Fixed Deposit,11-07-24,Closed,38,292543.01,BKID0006499,Gold
4749,12890,Current,15-03-25,Closed,134,427475.77,BKID0006087,Silver
4750,10939,Loan,27-10-24,Closed,167,261458.25,BKID0006249,Gold
4751,7602,Savings,19-03-25,Active,98,224001.76,BKID0004193,Platinum
4752,3760,Fixed Deposit,16-01-25,Active,115,161679.12,BKID0001349,Platinum
4753,1185,Recurring Deposit,26-09-24,Closed,43,352816.71,BKID0002359,Silver
4754,20340,Recurring Deposit,06-12-24,Closed,15,269512.36,BKID0004587,Gold
4755,1433,Loan,24-07-24,Closed,83,39793.18,BKID0008270,Platinum
4756,17997,Fixed Deposit,21-02-25,Active,21,414470.88,BKID0005513,Platinum
4757,23498,Savings,29-10-24,Active,150,188810.66,BKID0001450,Platinum
4758,12431,Recurring Deposit,25-10-24,Closed,14,403856.29,BKID0009296,Gold
4759,5751,Fixed Deposit,05-03-25,Closed,137,461447.44,BKID0003454,Platinum
4760,9227,Loan,06-10-24,Active,181,498447,BKID0004280,Silver
4761,17398,Loan,22-01-25,Closed,24,287139.38,BKID0005863,Platinum
4762,2334,Savings,29-07-24,Closed,45,234790.5,BKID0009560,Gold
4763,7525,Savings,14-03-25,Closed,189,145389.67,BKID0001561,Silver
4764,11769,Savings,21-05-24,Closed,73,46606.17,BKID0001492,Platinum
4765,12260,Fixed Deposit,12-01-25,Active,175,234609.07,BKID0004615,Gold
4766,5532,Loan,16-10-24,Active,77,309460.93,BKID0002429,Silver
4767,3762,Fixed Deposit,28-04-24,Active,100,337638.77,BKID0005116,Gold
4768,17404,Fixed Deposit,22-08-24,Closed,28,328517.09,BKID0003405,Silver
4769,28767,Current,07-04-24,Active,19,105734.77,BKID0005744,Silver
4770,9902,Recurring Deposit,03-07-24,Closed,16,437073.9,BKID0009177,Silver
4771,13540,Recurring Deposit,11-02-25,Closed,110,246113.91,BKID0006310,Gold
4772,6340,Loan,20-02-25,Active,144,359159.26,BKID0002247,Silver
4773,17542,Loan,18-12-24,Closed,200,161306.19,BKID0005431,Silver
4774,20031,Fixed Deposit,24-05-24,Active,15,76976.61,BKID0009560,Platinum
4775,21856,Recurring Deposit,15-02-25,Active,22,206420.29,BKID0009981,Silver
4776,27830,Recurring Deposit,13-04-24,Active,127,350422.35,BKID0003908,Platinum
4777,3922,Fixed Deposit,29-07-24,Active,162,25464.33,BKID0007083,Platinum
4778,8961,Loan,05-12-24,Closed,80,399380.32,BKID0004505,Platinum
4779,20685,Fixed Deposit,19-07-24,Active,136,204205.11,BKID0004166,Silver
4780,15888,Loan,02-06-24,Active,14,88609.97,BKID0009715,Platinum
4781,8446,Savings,12-05-24,Active,145,474093.15,BKID0003324,Silver
4782,28998,Fixed Deposit,10-11-24,Active,80,21814.35,BKID0002685,Platinum
4783,2509,Loan,17-09-24,Closed,193,11130.49,BKID0003681,Silver
4784,19495,Savings,15-07-24,Closed,34,376714.73,BKID0004690,Platinum
4785,4730,Savings,11-10-24,Active,101,114650.84,BKID0004527,Silver
4786,9825,Loan,28-11-24,Closed,36,229588.5,BKID0001450,Silver
4787,646,Fixed Deposit,01-07-24,Closed,155,305845.54,BKID0004135,Silver
4788,8177,Current,23-05-24,Active,135,5071.39,BKID0001980,Silver
4789,9198,Loan,20-05-24,Active,167,103440.77,BKID0003633,Gold
4790,22172,Fixed Deposit,24-07-24,Active,165,160879.22,BKID0004013,Silver
4791,22773,Recurring Deposit,27-11-24,Active,115,169572.28,BKID0006300,Silver
4792,21319,Loan,12-07-24,Closed,167,209482.96,BKID0009772,Platinum
4793,9282,Fixed Deposit,30-06-24,Active,149,113427.85,BKID0004755,Silver
4794,16145,Current,16-09-24,Closed,27,386031.03,BKID0008469,Silver
4795,29443,Fixed Deposit,30-08-24,Closed,119,171750.48,BKID0007272,Platinum
4796,6846,Savings,07-08-24,Active,158,242174.73,BKID0003150,Silver
4797,29492,Loan,19-01-25,Closed,78,2160.25,BKID0003804,Platinum
4798,27559,Recurring Deposit,26-06-24,Active,37,214127.18,BKID0007031,Silver
4799,22874,Loan,22-01-25,Closed,57,376052.83,BKID0002714,Gold
4800,6630,Savings,12-11-24,Active,95,481881,BKID0007375,Silver
4801,8187,Loan,26-06-24,Active,166,348480.36,BKID0009942,Gold
4802,29348,Loan,06-09-24,Active,70,480978.9,BKID0007181,Platinum
4803,25850,Savings,14-12-24,Active,167,45493.92,BKID0005396,Gold
4804,2342,Fixed Deposit,28-08-24,Closed,65,312297.41,BKID0006415,Platinum
4805,5324,Current,12-10-24,Closed,54,303758.11,BKID0004244,Silver
4806,5273,Loan,04-10-24,Closed,199,461258.88,BKID0007841,Gold
4807,8170,Fixed Deposit,02-08-24,Active,137,442441.38,BKID0007229,Silver
4808,11154,Loan,10-04-24,Closed,157,273586.77,BKID0003513,Platinum
4809,27341,Savings,10-07-24,Active,200,59508.98,BKID0005886,Gold
4810,10867,Recurring Deposit,05-01-25,Active,187,88440.13,BKID0004206,Platinum
4811,3051,Fixed Deposit,13-03-25,Closed,190,332297.69,BKID0004724,Gold
4812,10477,Savings,08-05-24,Active,17,423254.19,BKID0002795,Platinum
4813,18338,Current,12-02-25,Closed,142,60397.49,BKID0001023,Silver
4814,19486,Loan,14-01-25,Closed,66,479670.6,BKID0003044,Platinum
4815,3694,Fixed Deposit,13-10-24,Active,92,300660.35,BKID0007639,Gold
4816,8711,Current,12-12-24,Active,127,89377.23,BKID0003761,Gold
4817,13157,Recurring Deposit,19-03-25,Active,70,366728.62,BKID0004165,Gold
4818,18574,Recurring Deposit,16-04-24,Active,47,473561.62,BKID0005258,Gold
4819,14579,Fixed Deposit,25-10-24,Closed,181,56279.24,BKID0005953,Silver
4820,28123,Loan,22-07-24,Closed,155,293925.19,BKID0002113,Silver
4821,22544,Loan,03-07-24,Closed,72,236918.31,BKID0002395,Silver
4822,26818,Fixed Deposit,18-07-24,Active,72,334907.45,BKID0009071,Silver
4823,9148,Loan,29-04-24,Active,96,128437.28,BKID0003827,Gold
4824,5394,Recurring Deposit,12-01-25,Active,160,157922.76,BKID0006653,Platinum
4825,13566,Current,04-05-24,Closed,29,299396.56,BKID0004155,Platinum
4826,2040,Fixed Deposit,11-03-25,Active,178,46036.57,BKID0009075,Gold
4827,12703,Current,04-12-24,Active,172,199920.84,BKID0006507,Platinum
4828,16281,Current,12-05-24,Closed,112,333173.66,BKID0006429,Silver
4829,240,Current,02-02-25,Active,150,40133.08,BKID0006430,Gold
4830,15754,Savings,12-02-25,Active,43,162459.52,BKID0006271,Silver
4831,11329,Current,12-08-24,Active,113,403851.56,BKID0009384,Platinum
4832,10029,Current,10-11-24,Closed,55,282901.52,BKID0001668,Platinum
4833,25455,Current,24-06-24,Active,195,433292.02,BKID0004738,Platinum
4834,8128,Savings,22-05-24,Closed,38,475383.18,BKID0005395,Platinum
4835,20668,Savings,24-10-24,Closed,124,170030.67,BKID0006274,Platinum
4836,3898,Loan,22-12-24,Closed,100,396470.58,BKID0008355,Gold
4837,12433,Current,07-02-25,Closed,108,327127.66,BKID0004956,Platinum
4838,1205,Current,23-02-25,Closed,122,144277.56,BKID0008500,Silver
4839,15508,Fixed Deposit,28-06-24,Active,75,332405.85,BKID0006873,Platinum
4840,13530,Current,31-01-25,Closed,93,335708.73,BKID0008515,Platinum
4841,26437,Savings,07-12-24,Active,58,307983.86,BKID0005477,Platinum
4842,24154,Current,20-08-24,Active,61,144884.85,BKID0009839,Platinum
4843,23024,Recurring Deposit,22-02-25,Closed,153,49610.38,BKID0006350,Gold
4844,23769,Recurring Deposit,05-08-24,Active,78,342225.12,BKID0008950,Silver
4845,16345,Fixed Deposit,22-09-24,Closed,99,6385.52,BKID0001527,Platinum
4846,25283,Recurring Deposit,20-09-24,Closed,59,3800.95,BKID0003227,Platinum
4847,15820,Savings,17-11-24,Active,5,311223.39,BKID0002664,Gold
4848,17849,Loan,04-07-24,Closed,22,382310.14,BKID0001724,Silver
4849,6336,Recurring Deposit,02-10-24,Active,8,18702.39,BKID0009732,Gold
4850,14393,Recurring Deposit,17-01-25,Closed,22,255152.3,BKID0006269,Silver
4851,10249,Current,26-10-24,Closed,13,412363.97,BKID0004393,Platinum
4852,27163,Recurring Deposit,08-10-24,Closed,81,470543.69,BKID0006443,Platinum
4853,5384,Fixed Deposit,29-05-24,Active,42,256695.72,BKID0001299,Silver
4854,21371,Fixed Deposit,18-05-24,Active,10,129939.09,BKID0009678,Silver
4855,13215,Loan,14-02-25,Active,86,21685.07,BKID0002711,Gold
4856,3997,Loan,27-07-24,Closed,192,369017.98,BKID0003378,Platinum
4857,22317,Savings,16-12-24,Active,46,224627.31,BKID0007723,Silver
4858,9965,Loan,13-08-24,Closed,104,149790.84,BKID0006363,Platinum
4859,27237,Current,26-02-25,Active,191,7009.57,BKID0007928,Gold
4860,769,Current,04-08-24,Active,178,258436,BKID0007051,Gold
4861,15800,Fixed Deposit,27-05-24,Closed,65,310082.97,BKID0003987,Gold
4862,22510,Fixed Deposit,02-02-25,Active,57,83862.78,BKID0009568,Platinum
4863,22071,Recurring Deposit,28-09-24,Closed,90,359550.47,BKID0003323,Silver
4864,29464,Loan,12-03-25,Closed,193,241494.79,BKID0004512,Silver
4865,15070,Current,19-05-24,Closed,24,122114.95,BKID0005815,Gold
4866,24194,Current,03-05-24,Active,44,335945.55,BKID0005388,Platinum
4867,20694,Loan,14-10-24,Active,200,1196.31,BKID0004821,Silver
4868,7381,Current,04-05-24,Active,170,136823.05,BKID0008773,Gold
4869,20626,Loan,02-07-24,Closed,111,483685.24,BKID0006890,Silver
4870,18014,Loan,26-04-24,Active,133,212626.78,BKID0009668,Gold
4871,897,Loan,15-01-25,Active,74,441315.56,BKID0005479,Platinum
4872,15987,Savings,27-05-24,Closed,36,369405.59,BKID0009534,Silver
4873,23228,Current,30-08-24,Closed,112,89506.91,BKID0008150,Gold
4874,19770,Loan,22-05-24,Closed,80,258059.65,BKID0002195,Platinum
4875,11840,Recurring Deposit,13-05-24,Active,198,182439.25,BKID0002122,Platinum
4876,16719,Loan,15-01-25,Closed,21,62333.5,BKID0003203,Gold
4877,29045,Recurring Deposit,15-06-24,Active,38,289615.43,BKID0007974,Platinum
4878,10316,Fixed Deposit,23-08-24,Closed,158,419076.81,BKID0004032,Gold
4879,12391,Fixed Deposit,26-02-25,Closed,95,68719.3,BKID0009245,Silver
4880,5874,Current,03-11-24,Closed,138,403752.03,BKID0001603,Platinum
4881,7633,Savings,01-06-24,Closed,29,318783.22,BKID0008106,Platinum
4882,7010,Loan,26-08-24,Active,184,185904.58,BKID0008413,Gold
4883,20118,Loan,28-07-24,Closed,33,110457.55,BKID0006514,Gold
4884,8774,Current,09-06-24,Closed,52,95840.86,BKID0002722,Platinum
4885,11246,Current,17-07-24,Active,178,75446.2,BKID0003051,Platinum
4886,14847,Loan,03-04-24,Closed,27,367559.4,BKID0008092,Silver
4887,17441,Recurring Deposit,16-04-24,Active,121,308293.53,BKID0001638,Silver
4888,24014,Savings,22-04-24,Active,9,495951.8,BKID0003710,Gold
4889,20599,Loan,29-05-24,Closed,13,415837.35,BKID0005376,Platinum
4890,23230,Current,06-06-24,Active,117,252724.22,BKID0005042,Silver
4891,14202,Loan,12-06-24,Active,196,392281.62,BKID0008476,Silver
4892,4655,Loan,08-11-24,Closed,191,264713.85,BKID0001670,Gold
4893,9484,Savings,20-01-25,Active,113,92673.5,BKID0002312,Silver
4894,20403,Current,16-01-25,Active,168,218000.38,BKID0009495,Platinum
4895,2767,Loan,11-05-24,Closed,49,303004.48,BKID0008102,Silver
4896,21829,Current,13-11-24,Closed,144,20212.53,BKID0007280,Platinum
4897,5232,Loan,09-10-24,Active,136,310717,BKID0002491,Gold
4898,8362,Savings,18-07-24,Closed,185,170352.07,BKID0008323,Silver
4899,7054,Savings,02-04-24,Active,50,130912.1,BKID0003544,Gold
4900,28926,Recurring Deposit,23-10-24,Closed,163,251852.12,BKID0008384,Platinum
4901,16618,Current,20-09-24,Active,169,310416.22,BKID0008171,Platinum
